timestamp,ina_current,ina_voltage,rpm,lg_avg_speed,wind_power
2019.366,-0.00, 0.00,20.60, 2.24,5.3627506688
2019.487,-0.00, 0.00,20.60, 2.24,5.3627506688
2019.604,-0.00, 0.00,20.60, 2.24,5.3627506688
2019.724,-0.00, 0.00,20.60, 3.17,15.199221265287498
2019.841,-0.00, 0.00,20.60, 3.17,15.199221265287498
2019.962,-0.00, 0.00,20.60, 3.17,15.199221265287498
2020.081,-0.00, 0.00,20.60, 3.17,15.199221265287498
2020.201, 0.00, 0.00,20.60, 3.17,15.199221265287498
2020.318,-0.00, 0.00,20.60, 3.17,15.199221265287498
2020.437,-0.00, 0.00,20.60, 3.17,15.199221265287498
2020.554,-0.00, 0.00,20.60, 3.17,15.199221265287498
2020.676,-0.00, 0.00,20.60, 2.90,11.636906487499997
2020.793,-0.00, 0.00,20.60, 2.90,11.636906487499997
2020.915, 0.00, 0.00,20.60, 2.90,11.636906487499997
2021.033, 0.00, 0.00,20.60, 2.90,11.636906487499997
2021.151,-0.00, 0.00,20.60, 2.90,11.636906487499997
2021.268,-0.00, 0.00,20.60, 2.90,11.636906487499997
2021.385, 0.00, 0.00,20.60, 2.90,11.636906487499997
2021.506,-0.00, 0.00,20.60, 2.90,11.636906487499997
2021.624,-0.00, 0.00,20.60, 2.90,11.636906487499997
2021.745,-0.00, 0.00,20.60, 3.43,19.2542191599625
2021.863, 0.00, 0.00,20.60, 3.43,19.2542191599625
2021.982, 0.00, 0.00,20.60, 3.43,19.2542191599625
2022.098, 0.00, 0.00,20.60, 3.43,19.2542191599625
2022.219,-0.00, 0.00,20.60, 3.43,19.2542191599625
2022.335,-0.00, 0.00,20.60, 3.43,19.2542191599625
2022.457,-0.00, 0.00,20.60, 3.43,19.2542191599625
2022.573, 0.00, 0.00,20.60, 3.43,19.2542191599625
